barcode,product_name,brands,primary_brand,query_category,observed_market_region_codes,countries,off_categories,raw_brand_tokens,current_primary_brand,proposed_primary_brand,primary_brand_would_change,detected_portfolio_brand_key,detected_portfolio_group,detection_source,detection_confidence,detection_reason
7613034773418,Lion Caramel et Chocolat (+50% gratuit),"nestlé, lion",nestle,cereals,FRANCE,en:france,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Cereals with caramel,Extruded cereals",nestle; lion,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034849212,Original Shreddies,nestlé,nestle,cereals,UK_IE,en:united-kingdom,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, extruded cereals",nestle,nestle,shreddies,True,shreddies,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613034869173,Nouilles saveur Poulet,"nestlé, maggi",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Produits déshydratés, Pâtes alimentaires, Produits lyophilisés à reconstituer, Nouilles, Nouilles instantanées",nestle; maggi,nestle,maggi,True,maggi,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034869241,Nouilles au Bœuf,"nestlé, maggi",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Produits déshydratés, Pâtes alimentaires, Produits lyophilisés à reconstituer, Nouilles, Nouilles instantanées",nestle; maggi,nestle,maggi,True,maggi,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034869272,Nouilles au Curry,"nestlé, maggi",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Produits déshydratés, Pâtes alimentaires, Produits lyophilisés à reconstituer, Nouilles, Nouilles instantanées",nestle; maggi,nestle,maggi,True,maggi,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034900289,Gâteau au Chocolat à Ma Façon,"nestlé, herta",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Aides culinaires, Aides à la pâtisserie, en:Baking Mixes, Gâteaux au chocolat, Préparations pour desserts, Préparations pour gâteaux",nestle; herta,nestle,herta,True,herta,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034904638,Fitness delice,"nestlé, fitness",nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Céréales extrudées, Céréales fourrées",nestle; fitness,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034916891,Nesquik Original,"nestlé, nesquik",nestle,beverages,FRANCE|DACH,en:france|en:germany|en:guadeloupe|en:martinique|en:new-caledonia|en:reunion|en:senegal|en:switzerland,"Beverages and beverages preparations, Beverages, Breakfasts, Cocoa and its products, Beverage preparations, Cocoa and chocolate powders, Instant beverages, Instant chocolate powders",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034919625,Aero Peppermint,nestlé,nestle,snacks,FRANCE|UK_IE,en:france|en:ireland|en:united-kingdom,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Bars-covered-with-chocolate,Peppermint,Milk chocolate bar",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613034920348,Aero chocolate,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, en:bars",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613034932266,NESTLE CRUNCH Céréales 750g,"nestlé, crunch",nestle,,FRANCE|DACH,en:france|en:switzerland,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux",nestle; crunch,nestle,crunch,True,crunch,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613034938688,NESQUIK Céréales 750g,"nestlé, nesquik",nestle,,FRANCE|DACH,en:france|en:switzerland,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales pour petit déjeuner enrichies en vitamines et minéraux,Céréales extrudées,Boules de céréales au chocolat,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux,Céréales pour petit déjeuner riches en fibres",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034944849,Delightfully Minty Dark Chocolate Thins,"nestlé, after eight",nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:bulgaria|en:france|en:poland|en:portugal|en:spain,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Chocolats,Chocolats noirs,Chocolats fourrés,Chocolats noirs fourrés",nestle; after eight,nestle,after eight,True,after eight,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613034947611,NESTLE CHOCAPIC Céréales 750g,nestlé,nestle,,FRANCE|SOUTHERN_EUROPE|DACH,en:france|en:spain|en:switzerland,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales pour petit déjeuner enrichies en vitamines et minéraux,Céréales extrudées,Pétales de blé chocolatés,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux,Céréales pour petit déjeuner riches en fibres",nestle,nestle,chocapic,True,chocapic,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613034955098,Nestle After Eight Classic,"nestlé, after eight",nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:italy|en:romania,"Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates negros, Chocolate relleno, en:Dark chocolate filled with mint confectionery, en:Filled dark chocolates",nestle; after eight,nestle,after eight,True,after eight,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613034955760,Oeuf géant smarties,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Chocolats, Aliments de Pâques, Oeufs en chocolat, Œufs de Pâques, Oeufs de pâques en chocolate",nestle,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613034962171,Gold Limited Edition,"nestlé, nescafé",nestle,beverages,FRANCE,en:france,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Cafés solubles",nestle; nescafe,nestle,nescafe,True,nescafe,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613034989253,Lion,nestlé,nestle,snacks,FRANCE|UK_IE,en:france|en:united-kingdom,"Lanches comida,Lanches doces,Biscoitos e Bolos,Biscoitos,Bolachas,en:Stuffed wafers,en:Caramel stuffed wafers",nestle,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613034991782,P'tit Dej Croissance saveur Madeleine Chocolat,"nestlé, nestlé bébé, bébé nestlé, p'tit dej, p'tit dej croissance",nestle,snacks,FRANCE,en:france,"Aliments pour bébé, Dès 12 mois, Céréales pour bébé",nestle; nestle bebe; bebe nestle; ptit dej; ptit dej croissance,nestle,bebe,True,nestle bebe,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613034992116,Nestlé P'tit Déj saveur Vanille Gourmande,"nestlé, nestlé bébé",nestle,,FRANCE,en:france,"Aliments pour bébé, Goûters et desserts pour bébé, Boissons pour bébé, Céréales pour bébé",nestle; nestle bebe,nestle,bebe,True,nestle bebe,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613034996039,Lion 2er,nestlé,nestle,snacks,FRANCE|DACH,en:france|en:germany,"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Süßwaren, Schokoladenkonfekt, Riegel, Schokoriegel",nestle,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035001848,Nescafé Dolce Gusto - Ricoré Latte,"nestlé, dolce gusto, nescafe",nestle,beverages,FRANCE|DACH,en:france|en:switzerland,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Plant-based beverages, Beverage preparations, Instant beverages, Instant mix of chicory and coffee powder, en:coffees, Boissons chaudes, Dosettes, Cafés solubles, Cafés en dosettes",nestle; dolce gusto; nescafe,nestle,nescafe,True,nescafe,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035003187,NESTLE L'ATELIER Chocolat Noir et Pâte d'amande,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats fourrés, Chocolats fourrés à la pâte d'amande, Chocolats noirs fourrés",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035003330,NESTLE L'ATELIER Chocolat au Lait et Nougat 150g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés, Barre de chocolat au lait avec nougat",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035008106,Barre chocolatée lion,nestlé,nestle,snacks,FRANCE,en:france|en:serbia,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",nestle,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035008984,brasses framboise,"nestlé, p'tit brassé, bébé nestlé, nestlé bébé",nestle,dairies,FRANCE|DACH,en:france|en:germany,"Aliments pour bébé, Goûters et desserts pour bébé, Desserts lactés pour bébé, Dès 6 mois",nestle; ptit brasse; bebe nestle; nestle bebe,nestle,ptit brasse,True,ptit brasse,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035009011,P'TIT BRASSE poire,"nestlé, nestlé bébé, p'tit brassé, bébé nestlé",nestle,dairies,FRANCE,en:france,"Aliments pour bébé, Goûters et desserts pour bébé, Desserts lactés pour bébé, Dès 6 mois",nestle; nestle bebe; ptit brasse; bebe nestle,nestle,bebe,True,nestle bebe,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035009134,P'tits Fruits pommes ananas,"nestlé, nestlé bébé, p'tits fruits, bébé nestlé",nestle,snacks,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Aliments pour bébé, Goûters et desserts pour bébé, Compotes, Compotes de pomme, Dès 6 mois, Compotes pommes ananas, Compotes pour bébé",nestle; nestle bebe; ptits fruits; bebe nestle,nestle,bebe,True,nestle bebe,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035009240,P'tit Brassé Fraise,"nestlé, bébé nestlé, nestlé bébé, p'tit brassé",nestle,dairies,FRANCE,en:france,"Baby foods, Snacks and desserts for babies, Dairy dessert for baby, From 6 months, en:dairy-desserts",nestle; bebe nestle; nestle bebe; ptit brasse,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035009561,P'tits fruits pommes cassis,"nestlé, bébé nestlé, nestlé bébé, p'tits fruits",nestle,snacks,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Aliments pour bébé, Goûters et desserts pour bébé, Compotes, Compotes de pomme, Dès 6 mois, Compotes pommes cassis, Compotes pour bébé",nestle; bebe nestle; nestle bebe; ptits fruits,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035009592,P'tits fruits pommes oranges,"nestlé, bébé nestlé, nestlé bébé, p'tits fruits",nestle,snacks,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Aliments pour bébé, Goûters et desserts pour bébé, Compotes, Dès 6 mois, Compotes pour bébé, Compotes pommes oranges",nestle; bebe nestle; nestle bebe; ptits fruits,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035009622,P'tits Fruits Pommes Fraises,"nestlé, bébé nestlé, nestlé bébé, p'tits fruits",nestle,snacks,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Aliments pour bébé, Goûters et desserts pour bébé, Compotes, Desserts au fruit pour bébé, Dès 6 mois",nestle; bebe nestle; nestle bebe; ptits fruits,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035011052,Contrex,"nestlé, contrex, nestlé waters",nestle,beverages,FRANCE,en:france,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles, Boissons sans sucre ajouté",nestle; contrex; nestle waters,nestle,contrex,True,contrex,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035014190,P'tit Brassé Myrtille,"nestlé, bébé nestlé, nestlé bébé, p'tit brassé",nestle,dairies,FRANCE,en:france,"Aliments pour bébé, Goûters et desserts pour bébé, Desserts lactés pour bébé, Dès 6 mois",nestle; bebe nestle; nestle bebe; ptit brasse,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035014220,brassé abricots,"nestlé, bébé nestlé, nestlé bébé, p'tit brassé",nestle,dairies,FRANCE|DACH,en:france|en:germany,"Baby foods, Snacks and desserts for babies, Dairy dessert for baby, From 6 months, en:fermented-dairy-desserts-with-fruits",nestle; bebe nestle; nestle bebe; ptit brasse,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035024236,KitKat,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Confiseries, Bonbons",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035024267,Kit Kat,"nestlé, kit kat",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Bonbons de chocolat, Barres chocolatées, Barres chocolatées biscuitées",nestle; kit kat,nestle,kitkat,True,kit kat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035025769,Nestlé P'tit Brassé banane,"nestlé, nestlé bébé",nestle,dairies,FRANCE,en:france,"Aliments pour bébé, Goûters et desserts pour bébé, Desserts lactés pour bébé, Dès 6 mois",nestle; nestle bebe,nestle,bebe,True,nestle bebe,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035025820,Ptit brassé abricot,"nestlé, nestlé bébé",nestle,dairies,FRANCE,en:france,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Aliments pour bébé, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Goûters et desserts pour bébé, Yaourts, Yaourts aux fruits, Yaourts brassés, Yaourts à l'abricot, Desserts lactés pour bébé, Yaourts brassés aux fruits",nestle; nestle bebe,nestle,bebe,True,nestle bebe,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035030640,NESTLE L'ATELIER Chocolat Noir Noisettes Entières Torréfiées,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats aux amandes, Chocolats aux noisettes, Chocolats noirs aux noisettes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035030671,"NESTLE L'ATELIER Chocolat Noir Raisins, Amandes et Noisettes","nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats aux amandes,Chocolats noirs aux amandes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035030701,NESTLE L'ATELIER Lait Noisettes Entières Torréfiées 195g,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux noisettes, Chocolats au lait aux noisettes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035032002,Lot de 12 P'tit Brassé mini x6 saveur nature sucré x6 abricot,"nestlé, bébé nestlé, nestlé bébé, p'tit brassé, p'tit brassé mini",nestle,dairies,FRANCE,en:france,"Aliments pour bébé, Goûters et desserts pour bébé, Dès 4 mois, Desserts lactés pour bébé, Dès 6 mois",nestle; bebe nestle; nestle bebe; ptit brasse; ptit brasse mini,nestle,bebe nestle,True,bebe nestle,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035032040,Recette de l'atelier,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats au lait,Chocolats aux amandes,Chocolats aux noisettes,Chocolats au lait aux amandes,Chocolat au lait aux fruits secs,Chocolats au lait aux noisettes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035032071,Chocolat noir Cranberries Amandes,"nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats noirs aux amandes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035032101,"Les Recettes de l'Atelier - Chocolat Noir, Myrtilles, Amandes & Noisettes","nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats aux amandes, Chocolats noirs aux amandes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035040342,Popcorn,"nestlé, cailler",nestle,snacks,FRANCE|DACH,en:france|en:switzerland,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux céréales, Chocolats au lait aux céréales croustillantes",nestle; cailler,nestle,cailler,True,cailler,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035040649,NESTLE DESSERT Noir 3 x 205g,"nestle dessert, nesle, tablettes",nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Confiseries, Confiseries chocolatées",nestle dessert; nesle; tablettes,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035040670,NESTLE DESSERT Noir 2X205g,nestlé dessert,nestle,snacks,FRANCE,en:france,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Chocolates,Dark chocolates,Dark chocolate bars for cooking",nestle dessert,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035040700,NESTLÉ DESSERT Noir,"nestlé,nestle dessert",nestle,snacks,FRANCE,en:france,"Snacks,Desserts,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bars for cooking",nestle; nestle dessert,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035040762,NESTLE DESSERT Noir 3x205g,"nestlé,nestlé dessert, dessert",nestle,snacks,FRANCE,en:france,"Snacks,Desserts,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bars for cooking, Confiseries, Confiseries chocolatées",nestle; nestle dessert; dessert,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035040823,Nestlé dessert Noir,"nestlé, nestle dessert, tablettes",nestle,snacks,BENELUX|FRANCE|DACH,en:belgium|en:france|en:germany|en:reunion|en:switzerland,"Snacks, Desserts, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar, Dark chocolate bar for cooking with more than 40% cocoa, Confiseries, Confiseries chocolatées, Chocolats noirs pâtissiers en tablette",nestle; nestle dessert; tablettes,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035040885,Corsé,"nestlé,nestlé dessert",nestle,snacks,FRANCE,en:france,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bars for cooking",nestle; nestle dessert,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035040915,Nestlé dessert corsé,"nestlé, nestlé dessert",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",nestle; nestle dessert,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035041059,Dessert Corsé,"nestlé,nestlé dessert",nestle,snacks,FRANCE,en:france,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bars for cooking",nestle; nestle dessert,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035041721,"Les recettes de l'Atelier Cassis, Amandes & Noisettes","nestlé, les recettes de l'atelier",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux amandes",nestle; les recettes de latelier,nestle,les recettes de latelier,True,les recettes de latelier,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035042612,Fitness Delice,nestlé,nestle,,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Céréales pour petit déjeuner enrichies en vitamines et minéraux, Céréales extrudées, Céréales fourrées, Céréales pour petit déjeuner fourrées au chocolat, Céréales pour petit déjeuner fourrées au chocolat enrichies en vitamines et minéraux, Céréales au chocolat riches en fibres pour petit déjeuner enrichies en vitamines et minéraux",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035050471,Cailler Caramel Salé,"nestlé, cailler",nestle,snacks,FRANCE|DACH,en:france|en:switzerland,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats fourrés au praliné, Chocolats au lait fourrés, Chocolats au lait fourré au praliné",nestle; cailler,nestle,cailler,True,cailler,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
7613035052024,Aero,nestlé,nestle,snacks,FRANCE|UK_IE,en:france|en:ireland,"Imbiss,Süßer Snack",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035052598,Cerelac,nestlé,nestle,,FRANCE,en:france,en:cereals-for-babies,nestle,nestle,cerelac,True,cerelac,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035058347,Aero Delightful Peppermint,nestlé,nestle,snacks,FRANCE|UK_IE,en:france|en:united-kingdom,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
7613035061736,NESTLE DESSERT Noir 5x205 g - Lot SEB,"nestlé,nestlé dessert",nestle,snacks,FRANCE,en:france,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bars for cooking, Confiseries, Confiseries chocolatées",nestle; nestle dessert,nestle,dessert,True,nestle dessert,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
7613035064416,Cerelac,nestlé,nestle,cereals,BENELUX|FRANCE,en:belgium|en:france,"Aliments pour bébé, Dès 4 mois, Céréales pour bébé",nestle,nestle,cerelac,True,cerelac,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
