core_cpg_group,brand,brand_key,canonical_brand,default_assigned_company,us_assigned_company,ca_assigned_company,uk_assigned_company,ie_assigned_company,fr_assigned_company,ownership_architecture_notes,source_company_brand_list,source_exception_matrix,source_type,in_official_company_brand_list,ownership_resolution_status,needs_manual_review,notes
Danone,Volvic,volvic,Volvic,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Water Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Amoy,amoy,Amoy,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Asian Food Asset Europe Ownership,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Capri Sun,capri sun,Capri Sun,Capri Sun Group / Coca-Cola Europacific Partners,Kraft Heinz,Kraft Heinz,Capri Sun Group / Coca-Cola Europacific Partners,Capri Sun Group / Coca-Cola Europacific Partners,Capri Sun Group / Coca-Cola Europacific Partners,Licensing Architecture Split,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Heinz Ketchup,heinz ketchup,Heinz Ketchup,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Global Brand,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,HP Sauce,hp sauce,HP Sauce,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned British Classic Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Jell-O,jell o,Jell-O,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Kool-Aid,kool aid,Kool-Aid,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Beverage Powder,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Kraft Dinner,kraft dinner,Kraft Dinner,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Canadian Standard Nomenclature,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Kraft Macaroni & Cheese,kraft macaroni and cheese,Kraft Macaroni & Cheese,Kraft Heinz,Kraft Heinz,Kraft Heinz (Kraft Dinner),Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Name Mutation,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Lea & Perrins,lea and perrins,Lea & Perrins,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Worcestershire Sauce,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Lunchables,lunchables,Lunchables,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Snack Kit,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Maxwell House,maxwell house,Maxwell House,,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,JDE Peet’s,Wholly Owned Coffee (US/CA),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Kraft Heinz Step 3: stale or collision-prone as a global rule
Kraft Heinz,Miracle Whip,miracle whip,Miracle Whip,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Mayonnaise alternative,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Ore-Ida,ore ida,Ore-Ida,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Frozen,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Oscar Mayer,oscar mayer,Oscar Mayer,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Meats,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Velveeta,velveeta,Velveeta,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Processed Cheese,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Kraft Heinz,Wyler's,wyler s,Wyler's,The Jel Sert Company,The Jel Sert Company,The Jel Sert Company,Kraft Heinz,Kraft Heinz,Kraft Heinz,Wholly Owned Soups/Blends,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Kraft Heinz Step 3: stale or collision-prone as a global rule
Hershey,Brookside,brookside,Brookside,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Premium Fruit/Choc,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Dot's Pretzels,dot s pretzels,Dot's Pretzels,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Savory Acquisition,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Hershey's Chocolate,hershey s chocolate,Hershey's Chocolate,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Corporate Core,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Ice Breakers,ice breakers,Ice Breakers,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Mint Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Jolly Rancher,jolly rancher,Jolly Rancher,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Confectionery,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Kisses,kisses,Kisses,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Variant Core,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,PayDay,payday,PayDay,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned US Candy Bar,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Pirate's Booty,pirate s booty,Pirate's Booty,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Puffed Snack,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Reese's,reese s,Reese's,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Global Engine,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Twizzlers,twizzlers,Twizzlers,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned Candy,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Hershey,Whatchamacallit,whatchamacallit,Whatchamacallit,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,Wholly Owned US Bar,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Cappy,cappy,Cappy,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,European Regional Variant Juice,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Coca-Cola,coca cola,Coca-Cola,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Brand IP,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Coca-Cola Light,coca cola light,Coca-Cola Light,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,European Variant Naming Core,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Costa Coffee,costa coffee,Costa Coffee,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Cafe System Distribution,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Diet Coke,diet coke,Diet Coke,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Brand IP,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Dr Pepper,dr pepper,Dr Pepper,The Coca-Cola Company,Keurig Dr Pepper,Keurig Dr Pepper,The Coca-Cola Company,The Coca-Cola Company,Keurig Dr Pepper,Fractured Distribution Agreement Split,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Coca-Cola Step 3 audit 2026-09-02: France Dr Pepper routes to Keurig Dr Pepper
Coca-Cola,Fanta,fanta,Fanta,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Global Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Fuze Tea,fuze tea,Fuze Tea,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Tea Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Honest Tea,honest tea,Honest Tea,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Tea Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Minute Maid,minute maid,Minute Maid,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Global Juice Portfolio,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Monster Energy,monster energy,Monster Energy,Monster Beverage Corp,Monster Beverage Corp (Coca-Cola 20% stake / exclusive distrib),Monster Beverage Corp,Monster Beverage Corp,Monster Beverage Corp,Monster Beverage Corp,Distribution / Strategic Stake Alignment,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Oasis Juice Drink,oasis juice drink,Oasis Juice Drink,Orangina Schweppes / Suntory,The Coca-Cola Company,The Coca-Cola Company,Orangina Schweppes / Suntory,Orangina Schweppes / Suntory,Orangina Schweppes / Suntory,Massive OFF Trap: FR Oasis belongs to Suntory!,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,SmartWater,smartwater,SmartWater,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Glaceau Line,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Sprite,sprite,Sprite,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Global Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,Tropico,tropico,Tropico,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,French Fruit Drink Acquisition,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Coca-Cola,VitaminWater,vitaminwater,VitaminWater,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,The Coca-Cola Company,Wholly Owned Glaceau Line,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Starbucks,Starbucks Cafe Items,starbucks cafe items,Starbucks Cafe Items,Starbucks Coffee Company,Starbucks Coffee Company,Starbucks Coffee Company,Starbucks Coffee Company,Starbucks Coffee Company,Starbucks Coffee Company,Independent Coffeehouse Proprietor Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Starbucks,Starbucks Chilled Frappuccino,starbucks chilled frappuccino,Starbucks Chilled Frappuccino,,PepsiCo (NACP),PepsiCo (NACP),Arla Foods,Arla Foods,Arla Foods,Starbucks RTD is product-form and market scoped; exact reviewed/scoped evidence required.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Starbucks Step 3: product-form/channel scoped
Starbucks,Starbucks Doubleshot Canned,starbucks doubleshot canned,Starbucks Doubleshot Canned,,PepsiCo (NACP),PepsiCo (NACP),Arla Foods,Arla Foods,Arla Foods,Starbucks RTD is product-form and market scoped; exact reviewed/scoped evidence required.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Starbucks Step 3: product-form/channel scoped
Starbucks,Starbucks K-Cup,starbucks k cup,Starbucks K-Cup,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Reviewed at-home packaged coffee/capsule/instant route.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Starbucks,Starbucks VIA Soluble,starbucks via soluble,Starbucks VIA Soluble,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Reviewed at-home packaged coffee/capsule/instant route.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Starbucks,Starbucks Whole Bean,starbucks whole bean,Starbucks Whole Bean,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Reviewed at-home packaged coffee/capsule/instant route.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
